act,vendor,gem,class_name,mission
Act 4,Petarus and Vanja,Barrage_Support,Duelist,The Eternal Nightmare
Act 4,Petarus and Vanja,Barrage_Support,Marauder,The Eternal Nightmare
Act 4,Petarus and Vanja,Barrage_Support,Templar,The Eternal Nightmare
Act 4,Petarus and Vanja,Barrage_Support,Scion,The Eternal Nightmare
Act 3,Siosa,Blind_Support,Witch,A Fixture of Fate
Act 1,Nessa,Blind_Support,Shadow,The Caged Brute
Act 1,Nessa,Blind_Support,Ranger,The Caged Brute
Act 1,Nessa,Blind_Support,Duelist,The Caged Brute
Act 1,Nessa,Blind_Support,Marauder,The Caged Brute
Act 3,Siosa,Blind_Support,Templar,A Fixture of Fate
Act 1,Nessa,Blind_Support,Scion,The Caged Brute
Act 3,Siosa,Raise_Spectre,Witch,A Fixture of Fate
Act 3,Siosa,Raise_Spectre,Shadow,A Fixture of Fate
Act 3,Siosa,Raise_Spectre,Ranger,A Fixture of Fate
Act 3,Siosa,Raise_Spectre,Duelist,A Fixture of Fate
Act 3,Siosa,Raise_Spectre,Marauder,A Fixture of Fate
Act 3,Siosa,Raise_Spectre,Templar,A Fixture of Fate
Act 3,Siosa,Raise_Spectre,Scion,A Fixture of Fate
Act 4,Petarus and Vanja,Multiple_Totems_Support,Witch,The Eternal Nightmare
Act 4,Petarus and Vanja,Multiple_Totems_Support,Shadow,The Eternal Nightmare
Act 4,Petarus and Vanja,Multiple_Totems_Support,Ranger,The Eternal Nightmare
Act 4,Petarus and Vanja,Multiple_Totems_Support,Duelist,The Eternal Nightmare
Act 4,Petarus and Vanja,Multiple_Totems_Support,Marauder,The Eternal Nightmare
Act 4,Petarus and Vanja,Multiple_Totems_Support,Templar,The Eternal Nightmare
Act 4,Petarus and Vanja,Multiple_Totems_Support,Scion,The Eternal Nightmare
Act 3,Siosa,Cremation,Witch,A Fixture of Fate
Act 3,Siosa,Cremation,Shadow,A Fixture of Fate
Act 3,Siosa,Cremation,Ranger,A Fixture of Fate
Act 3,Siosa,Cremation,Duelist,A Fixture of Fate
Act 3,Siosa,Cremation,Marauder,A Fixture of Fate
Act 3,Siosa,Cremation,Templar,A Fixture of Fate
Act 3,Siosa,Cremation,Scion,A Fixture of Fate
Act 1,Nessa,Kinetic_Bolt,Witch,Enemy at the Gate
Act 1,Nessa,Kinetic_Bolt,Shadow,Enemy at the Gate
Act 1,Nessa,Kinetic_Bolt,Ranger,Enemy at the Gate
Act 3,Siosa,Kinetic_Bolt,Duelist,A Fixture of Fate
Act 3,Siosa,Kinetic_Bolt,Marauder,A Fixture of Fate
Act 3,Siosa,Kinetic_Bolt,Templar,A Fixture of Fate
Act 1,Nessa,Kinetic_Bolt,Scion,Enemy at the Gate
Act 3,Clarissa,Fire_Penetration_Support,Witch,A Fixture of Fate
Act 3,Clarissa,Fire_Penetration_Support,Shadow,A Fixture of Fate
Act 3,Siosa,Fire_Penetration_Support,Ranger,A Fixture of Fate
Act 3,Siosa,Fire_Penetration_Support,Duelist,A Fixture of Fate
Act 3,Clarissa,Fire_Penetration_Support,Marauder,A Fixture of Fate
Act 3,Clarissa,Fire_Penetration_Support,Templar,A Fixture of Fate
Act 3,Clarissa,Fire_Penetration_Support,Scion,A Fixture of Fate
Act 4,Petarus and Vanja,Bonechill_Support,Witch,The Eternal Nightmare
Act 4,Petarus and Vanja,Bonechill_Support,Shadow,The Eternal Nightmare
Act 6,Lilly Roth,Bonechill_Support,Ranger,Fallen from Grace
Act 6,Lilly Roth,Bonechill_Support,Duelist,Fallen from Grace
Act 6,Lilly Roth,Bonechill_Support,Marauder,Fallen from Grace
Act 4,Petarus and Vanja,Bonechill_Support,Templar,The Eternal Nightmare
Act 4,Petarus and Vanja,Bonechill_Support,Scion,The Eternal Nightmare
Act 3,Siosa,Ensnaring_Arrow,Witch,A Fixture of Fate
Act 2,Yeena,Ensnaring_Arrow,Shadow,Intruders in Black
Act 2,Yeena,Ensnaring_Arrow,Ranger,Intruders in Black
Act 2,Yeena,Ensnaring_Arrow,Duelist,Intruders in Black
Act 3,Siosa,Ensnaring_Arrow,Marauder,A Fixture of Fate
Act 3,Siosa,Ensnaring_Arrow,Templar,A Fixture of Fate
Act 2,Yeena,Ensnaring_Arrow,Scion,Intruders in Black
Act 1,Nessa,Detonate_Dead,Witch,Breaking Some Eggs
Act 1,Nessa,Detonate_Dead,Shadow,Breaking Some Eggs
Act 1,Nessa,Detonate_Dead,Ranger,Breaking Some Eggs
Act 3,Siosa,Detonate_Dead,Duelist,A Fixture of Fate
Act 3,Siosa,Detonate_Dead,Marauder,A Fixture of Fate
Act 3,Siosa,Detonate_Dead,Templar,A Fixture of Fate
Act 3,Siosa,Detonate_Dead,Scion,A Fixture of Fate
Act 1,Nessa,Contagion,Witch,Breaking Some Eggs
Act 1,Nessa,Contagion,Shadow,Breaking Some Eggs
Act 3,Siosa,Contagion,Ranger,A Fixture of Fate
Act 3,Siosa,Contagion,Duelist,A Fixture of Fate
Act 3,Siosa,Contagion,Marauder,A Fixture of Fate
Act 1,Nessa,Contagion,Templar,Breaking Some Eggs
Act 1,Nessa,Contagion,Scion,Breaking Some Eggs
Act 2,Yeena,Righteous_Fire,Witch,Intruders in Black
Act 3,Siosa,Righteous_Fire,Shadow,A Fixture of Fate
Act 3,Siosa,Righteous_Fire,Ranger,A Fixture of Fate
Act 3,Siosa,Righteous_Fire,Duelist,A Fixture of Fate
Act 2,Yeena,Righteous_Fire,Marauder,Intruders in Black
Act 2,Yeena,Righteous_Fire,Templar,Intruders in Black
Act 2,Yeena,Righteous_Fire,Scion,Intruders in Black
Act 3,Siosa,Increased_Duration_Support,Witch,A Fixture of Fate
Act 3,Siosa,Increased_Duration_Support,Shadow,A Fixture of Fate
Act 3,Siosa,Increased_Duration_Support,Ranger,A Fixture of Fate
Act 3,Clarissa,Increased_Duration_Support,Duelist,A Fixture of Fate
Act 3,Clarissa,Increased_Duration_Support,Marauder,A Fixture of Fate
Act 3,Clarissa,Increased_Duration_Support,Templar,A Fixture of Fate
Act 3,Siosa,Increased_Duration_Support,Scion,A Fixture of Fate
Act 3,Clarissa,Archmage_Support,Witch,A Fixture of Fate
Act 3,Clarissa,Archmage_Support,Shadow,A Fixture of Fate
Act 3,Siosa,Archmage_Support,Ranger,A Fixture of Fate
Act 3,Siosa,Archmage_Support,Duelist,A Fixture of Fate
Act 3,Siosa,Archmage_Support,Marauder,A Fixture of Fate
Act 3,Clarissa,Archmage_Support,Templar,A Fixture of Fate
Act 3,Clarissa,Archmage_Support,Scion,A Fixture of Fate
Act 3,Clarissa,Wrath,Witch,Lost in Love
Act 3,Clarissa,Wrath,Shadow,Lost in Love
Act 3,Clarissa,Wrath,Ranger,Lost in Love
Act 3,Siosa,Wrath,Duelist,A Fixture of Fate
Act 3,Siosa,Wrath,Marauder,A Fixture of Fate
Act 3,Clarissa,Wrath,Templar,Lost in Love
Act 3,Clarissa,Wrath,Scion,Lost in Love
Act 1,Nessa,Summon_Holy_Relic,Witch,Breaking Some Eggs
Act 3,Siosa,Summon_Holy_Relic,Shadow,A Fixture of Fate
Act 3,Siosa,Summon_Holy_Relic,Ranger,A Fixture of Fate
Act 3,Siosa,Summon_Holy_Relic,Duelist,A Fixture of Fate
Act 3,Siosa,Summon_Holy_Relic,Marauder,A Fixture of Fate
Act 1,Nessa,Summon_Holy_Relic,Templar,Breaking Some Eggs
Act 3,Siosa,Summon_Holy_Relic,Scion,A Fixture of Fate
Act 3,Siosa,Ancestral_Protector,Witch,A Fixture of Fate
Act 3,Siosa,Ancestral_Protector,Shadow,A Fixture of Fate
Act 3,Siosa,Ancestral_Protector,Ranger,A Fixture of Fate
Act 1,Nessa,Ancestral_Protector,Duelist,Breaking Some Eggs
Act 1,Nessa,Ancestral_Protector,Marauder,Breaking Some Eggs
Act 1,Nessa,Ancestral_Protector,Templar,Breaking Some Eggs
Act 1,Nessa,Ancestral_Protector,Scion,Breaking Some Eggs
Act 2,Yeena,Summon_Skitterbots,Witch,Intruders in Black
Act 2,Yeena,Summon_Skitterbots,Shadow,Intruders in Black
Act 2,Yeena,Summon_Skitterbots,Ranger,Intruders in Black
Act 3,Siosa,Summon_Skitterbots,Duelist,A Fixture of Fate
Act 3,Siosa,Summon_Skitterbots,Marauder,A Fixture of Fate
Act 3,Siosa,Summon_Skitterbots,Templar,A Fixture of Fate
Act 2,Yeena,Summon_Skitterbots,Scion,Intruders in Black
Act 3,Siosa,Chance_to_Flee_Support,Witch,A Fixture of Fate
Act 1,Nessa,Chance_to_Flee_Support,Shadow,The Caged Brute
Act 1,Nessa,Chance_to_Flee_Support,Ranger,The Caged Brute
Act 1,Nessa,Chance_to_Flee_Support,Duelist,The Caged Brute
Act 1,Nessa,Chance_to_Flee_Support,Marauder,The Caged Brute
Act 3,Siosa,Chance_to_Flee_Support,Templar,A Fixture of Fate
Act 1,Nessa,Chance_to_Flee_Support,Scion,The Caged Brute
Act 3,Siosa,Sunder,Witch,A Fixture of Fate
Act 3,Siosa,Sunder,Shadow,A Fixture of Fate
Act 3,Siosa,Sunder,Ranger,A Fixture of Fate
Act 1,Nessa,Sunder,Duelist,The Siren's Cadence
Act 1,Nessa,Sunder,Marauder,The Siren's Cadence
Act 1,Nessa,Sunder,Templar,The Siren's Cadence
Act 1,Nessa,Sunder,Scion,The Siren's Cadence
Act 3,Siosa,Winter_Orb,Witch,A Fixture of Fate
Act 3,Siosa,Winter_Orb,Shadow,A Fixture of Fate
Act 3,Siosa,Winter_Orb,Ranger,A Fixture of Fate
Act 3,Siosa,Winter_Orb,Duelist,A Fixture of Fate
Act 3,Siosa,Winter_Orb,Marauder,A Fixture of Fate
Act 3,Siosa,Winter_Orb,Templar,A Fixture of Fate
Act 3,Siosa,Winter_Orb,Scion,A Fixture of Fate
Act 1,Nessa,Melee_Splash_Support,Witch,The Caged Brute
Act 1,Nessa,Melee_Splash_Support,Shadow,The Caged Brute
Act 1,Nessa,Melee_Splash_Support,Ranger,The Caged Brute
Act 1,Nessa,Melee_Splash_Support,Duelist,The Caged Brute
Act 1,Nessa,Melee_Splash_Support,Marauder,The Caged Brute
Act 1,Nessa,Melee_Splash_Support,Templar,The Caged Brute
Act 1,Nessa,Melee_Splash_Support,Scion,The Caged Brute
Act 3,Clarissa,Generosity_Support,Witch,A Fixture of Fate
Act 3,Siosa,Generosity_Support,Shadow,A Fixture of Fate
Act 3,Siosa,Generosity_Support,Ranger,A Fixture of Fate
Act 3,Siosa,Generosity_Support,Duelist,A Fixture of Fate
Act 3,Clarissa,Generosity_Support,Marauder,A Fixture of Fate
Act 3,Clarissa,Generosity_Support,Templar,A Fixture of Fate
Act 3,Clarissa,Generosity_Support,Scion,A Fixture of Fate
Act 3,Siosa,Dark_Pact,Witch,A Fixture of Fate
Act 3,Siosa,Dark_Pact,Shadow,A Fixture of Fate
Act 3,Siosa,Dark_Pact,Ranger,A Fixture of Fate
Act 3,Siosa,Dark_Pact,Duelist,A Fixture of Fate
Act 3,Siosa,Dark_Pact,Marauder,A Fixture of Fate
Act 3,Siosa,Dark_Pact,Templar,A Fixture of Fate
Act 3,Siosa,Dark_Pact,Scion,A Fixture of Fate
Act 3,Siosa,Chance_to_Poison_Support,Witch,A Fixture of Fate
Act 1,Nessa,Chance_to_Poison_Support,Shadow,Enemy at the Gate
Act 1,Nessa,Chance_to_Poison_Support,Ranger,Mercy Mission
Act 3,Siosa,Chance_to_Poison_Support,Duelist,A Fixture of Fate
Act 3,Siosa,Chance_to_Poison_Support,Marauder,A Fixture of Fate
Act 3,Siosa,Chance_to_Poison_Support,Templar,A Fixture of Fate
Act 1,Nessa,Chance_to_Poison_Support,Scion,Mercy Mission
Act 3,Clarissa,Discipline,Witch,Lost in Love
Act 3,Clarissa,Discipline,Shadow,Lost in Love
Act 3,Siosa,Discipline,Ranger,A Fixture of Fate
Act 3,Siosa,Discipline,Duelist,A Fixture of Fate
Act 3,Siosa,Discipline,Marauder,A Fixture of Fate
Act 3,Clarissa,Discipline,Templar,Lost in Love
Act 3,Clarissa,Discipline,Scion,Lost in Love
Act 3,Siosa,Rallying_Cry,Witch,A Fixture of Fate
Act 3,Siosa,Rallying_Cry,Shadow,A Fixture of Fate
Act 3,Siosa,Rallying_Cry,Ranger,A Fixture of Fate
Act 3,Clarissa,Rallying_Cry,Duelist,Lost in Love
Act 3,Clarissa,Rallying_Cry,Marauder,Lost in Love
Act 3,Clarissa,Rallying_Cry,Templar,Lost in Love
Act 3,Clarissa,Rallying_Cry,Scion,Lost in Love
Act 3,Siosa,Burning_Arrow,Witch,A Fixture of Fate
Act 1,Nessa,Burning_Arrow,Shadow,Enemy at the Gate
Act 1,Nessa,Burning_Arrow,Ranger,Enemy at the Gate
Act 1,Nessa,Burning_Arrow,Duelist,Enemy at the Gate
Act 3,Siosa,Burning_Arrow,Marauder,A Fixture of Fate
Act 3,Siosa,Burning_Arrow,Templar,A Fixture of Fate
Act 1,Nessa,Burning_Arrow,Scion,Enemy at the Gate
Act 2,Yeena,Increased_Critical_Damage_Support,Witch,Sharp and Cruel
Act 2,Yeena,Increased_Critical_Damage_Support,Shadow,Sharp and Cruel
Act 2,Yeena,Increased_Critical_Damage_Support,Ranger,Sharp and Cruel
Act 3,Siosa,Increased_Critical_Damage_Support,Duelist,A Fixture of Fate
Act 3,Siosa,Increased_Critical_Damage_Support,Marauder,A Fixture of Fate
Act 3,Siosa,Increased_Critical_Damage_Support,Templar,A Fixture of Fate
Act 2,Yeena,Increased_Critical_Damage_Support,Scion,Sharp and Cruel
Act 3,Siosa,Heavy_Strike,Witch,A Fixture of Fate
Act 3,Siosa,Heavy_Strike,Shadow,A Fixture of Fate
Act 3,Siosa,Heavy_Strike,Ranger,A Fixture of Fate
Act 1,Nessa,Heavy_Strike,Duelist,Enemy at the Gate
Act 1,Nessa,Heavy_Strike,Marauder,Enemy at the Gate
Act 1,Nessa,Heavy_Strike,Templar,Enemy at the Gate
Act 1,Nessa,Heavy_Strike,Scion,Enemy at the Gate
Act 3,Siosa,Intimidating_Cry,Witch,A Fixture of Fate
Act 3,Siosa,Intimidating_Cry,Shadow,A Fixture of Fate
Act 3,Siosa,Intimidating_Cry,Ranger,A Fixture of Fate
Act 1,Nessa,Intimidating_Cry,Duelist,The Caged Brute
Act 1,Nessa,Intimidating_Cry,Marauder,The Caged Brute
Act 1,Nessa,Intimidating_Cry,Templar,The Caged Brute
Act 1,Nessa,Intimidating_Cry,Scion,The Caged Brute
Act 3,Siosa,Punishment,Witch,A Fixture of Fate
Act 3,Siosa,Punishment,Shadow,A Fixture of Fate
Act 3,Siosa,Punishment,Ranger,A Fixture of Fate
Act 3,Clarissa,Punishment,Duelist,Lost in Love
Act 3,Clarissa,Punishment,Marauder,Lost in Love
Act 3,Clarissa,Punishment,Templar,Lost in Love
Act 3,Clarissa,Punishment,Scion,Lost in Love
Act 3,Clarissa,Ice_Bite_Support,Witch,A Fixture of Fate
Act 3,Clarissa,Ice_Bite_Support,Shadow,A Fixture of Fate
Act 3,Clarissa,Ice_Bite_Support,Ranger,A Fixture of Fate
Act 3,Clarissa,Ice_Bite_Support,Duelist,A Fixture of Fate
Act 3,Siosa,Ice_Bite_Support,Marauder,A Fixture of Fate
Act 3,Clarissa,Ice_Bite_Support,Templar,A Fixture of Fate
Act 3,Clarissa,Ice_Bite_Support,Scion,A Fixture of Fate
Act 1,Nessa,Bone_Offering,Witch,The Siren's Cadence
Act 3,Siosa,Bone_Offering,Shadow,A Fixture of Fate
Act 3,Siosa,Bone_Offering,Ranger,A Fixture of Fate
Act 3,Siosa,Bone_Offering,Duelist,A Fixture of Fate
Act 3,Siosa,Bone_Offering,Marauder,A Fixture of Fate
Act 1,Nessa,Bone_Offering,Templar,The Siren's Cadence
Act 1,Nessa,Bone_Offering,Scion,The Siren's Cadence
Act 3,Clarissa,Despair,Witch,Lost in Love
Act 3,Clarissa,Despair,Shadow,Lost in Love
Act 3,Clarissa,Despair,Ranger,Lost in Love
Act 3,Siosa,Despair,Duelist,A Fixture of Fate
Act 3,Siosa,Despair,Marauder,A Fixture of Fate
Act 3,Siosa,Despair,Templar,A Fixture of Fate
Act 3,Clarissa,Despair,Scion,Lost in Love
Act 4,Petarus and Vanja,Summon_Lightning_Golem,Witch,Breaking the Seal
Act 4,Petarus and Vanja,Summon_Lightning_Golem,Shadow,Breaking the Seal
Act 4,Petarus and Vanja,Summon_Lightning_Golem,Ranger,Breaking the Seal
Act 4,Petarus and Vanja,Summon_Lightning_Golem,Duelist,Breaking the Seal
Act 4,Petarus and Vanja,Summon_Lightning_Golem,Marauder,Breaking the Seal
Act 4,Petarus and Vanja,Summon_Lightning_Golem,Templar,Breaking the Seal
Act 4,Petarus and Vanja,Summon_Lightning_Golem,Scion,Breaking the Seal
Act 3,Siosa,Critical_Strike_Affliction_Support,Witch,A Fixture of Fate
Act 3,Clarissa,Critical_Strike_Affliction_Support,Shadow,A Fixture of Fate
Act 3,Clarissa,Critical_Strike_Affliction_Support,Ranger,A Fixture of Fate
Act 3,Siosa,Critical_Strike_Affliction_Support,Duelist,A Fixture of Fate
Act 3,Siosa,Critical_Strike_Affliction_Support,Marauder,A Fixture of Fate
Act 3,Siosa,Critical_Strike_Affliction_Support,Templar,A Fixture of Fate
Act 3,Clarissa,Critical_Strike_Affliction_Support,Scion,A Fixture of Fate
Act 1,Nessa,Clarity,Witch,The Caged Brute
Act 1,Nessa,Clarity,Shadow,The Caged Brute
Act 1,Nessa,Clarity,Ranger,The Caged Brute
Act 1,Nessa,Clarity,Duelist,The Caged Brute
Act 1,Nessa,Clarity,Marauder,The Caged Brute
Act 1,Nessa,Clarity,Templar,The Caged Brute
Act 1,Nessa,Clarity,Scion,The Caged Brute
Act 4,Petarus and Vanja,Decay_Support,Witch,The Eternal Nightmare
Act 4,Petarus and Vanja,Decay_Support,Shadow,The Eternal Nightmare
Act 6,Lilly Roth,Decay_Support,Ranger,Fallen from Grace
Act 6,Lilly Roth,Decay_Support,Duelist,Fallen from Grace
Act 6,Lilly Roth,Decay_Support,Marauder,Fallen from Grace
Act 6,Lilly Roth,Decay_Support,Templar,Fallen from Grace
Act 4,Petarus and Vanja,Decay_Support,Scion,The Eternal Nightmare
Act 3,Siosa,Pierce_Support,Witch,A Fixture of Fate
Act 1,Nessa,Pierce_Support,Shadow,Mercy Mission
Act 1,Nessa,Pierce_Support,Ranger,Enemy at the Gate
Act 1,Nessa,Pierce_Support,Duelist,Mercy Mission
Act 3,Siosa,Pierce_Support,Marauder,A Fixture of Fate
Act 3,Siosa,Pierce_Support,Templar,A Fixture of Fate
Act 1,Nessa,Pierce_Support,Scion,Mercy Mission
Act 3,Clarissa,Pinpoint_Support,Witch,A Fixture of Fate
Act 3,Clarissa,Pinpoint_Support,Shadow,A Fixture of Fate
Act 3,Siosa,Pinpoint_Support,Ranger,A Fixture of Fate
Act 3,Siosa,Pinpoint_Support,Duelist,A Fixture of Fate
Act 3,Siosa,Pinpoint_Support,Marauder,A Fixture of Fate
Act 3,Clarissa,Pinpoint_Support,Templar,A Fixture of Fate
Act 3,Clarissa,Pinpoint_Support,Scion,A Fixture of Fate
Act 3,Siosa,Shockwave_Support,Witch,A Fixture of Fate
Act 3,Siosa,Shockwave_Support,Shadow,A Fixture of Fate
Act 3,Siosa,Shockwave_Support,Ranger,A Fixture of Fate
Act 2,Yeena,Shockwave_Support,Duelist,Sharp and Cruel
Act 2,Yeena,Shockwave_Support,Marauder,Sharp and Cruel
Act 2,Yeena,Shockwave_Support,Templar,Sharp and Cruel
Act 2,Yeena,Shockwave_Support,Scion,Sharp and Cruel
Act 1,Nessa,Rolling_Magma,Witch,Enemy at the Gate
Act 1,Nessa,Rolling_Magma,Shadow,Enemy at the Gate
Act 3,Siosa,Rolling_Magma,Ranger,A Fixture of Fate
Act 3,Siosa,Rolling_Magma,Duelist,A Fixture of Fate
Act 3,Siosa,Rolling_Magma,Marauder,A Fixture of Fate
Act 1,Nessa,Rolling_Magma,Templar,Enemy at the Gate
Act 1,Nessa,Rolling_Magma,Scion,Enemy at the Gate
Act 3,Siosa,Inspiration_Support,Witch,A Fixture of Fate
Act 3,Siosa,Inspiration_Support,Shadow,A Fixture of Fate
Act 3,Siosa,Inspiration_Support,Ranger,A Fixture of Fate
Act 3,Clarissa,Inspiration_Support,Duelist,A Fixture of Fate
Act 3,Clarissa,Inspiration_Support,Marauder,A Fixture of Fate
Act 3,Clarissa,Inspiration_Support,Templar,A Fixture of Fate
Act 3,Clarissa,Inspiration_Support,Scion,A Fixture of Fate
Act 1,Nessa,Unearth,Witch,The Caged Brute
Act 1,Nessa,Unearth,Shadow,The Caged Brute
Act 1,Nessa,Unearth,Ranger,The Caged Brute
Act 3,Siosa,Unearth,Duelist,A Fixture of Fate
Act 3,Siosa,Unearth,Marauder,A Fixture of Fate
Act 1,Nessa,Unearth,Templar,The Caged Brute
Act 1,Nessa,Unearth,Scion,The Caged Brute
Act 4,Petarus and Vanja,Cast_on_Melee_Kill_Support,Witch,The Eternal Nightmare
Act 4,Petarus and Vanja,Cast_on_Melee_Kill_Support,Shadow,The Eternal Nightmare
Act 4,Petarus and Vanja,Cast_on_Melee_Kill_Support,Ranger,The Eternal Nightmare
Act 4,Petarus and Vanja,Cast_on_Melee_Kill_Support,Duelist,The Eternal Nightmare
Act 4,Petarus and Vanja,Cast_on_Melee_Kill_Support,Marauder,The Eternal Nightmare
Act 4,Petarus and Vanja,Cast_on_Melee_Kill_Support,Templar,The Eternal Nightmare
Act 4,Petarus and Vanja,Cast_on_Melee_Kill_Support,Scion,The Eternal Nightmare
Act 3,Siosa,Ancestral_Warchief,Witch,A Fixture of Fate
Act 3,Siosa,Ancestral_Warchief,Shadow,A Fixture of Fate
Act 3,Siosa,Ancestral_Warchief,Ranger,A Fixture of Fate
Act 3,Siosa,Ancestral_Warchief,Duelist,A Fixture of Fate
Act 3,Siosa,Ancestral_Warchief,Marauder,A Fixture of Fate
Act 3,Siosa,Ancestral_Warchief,Templar,A Fixture of Fate
Act 3,Siosa,Ancestral_Warchief,Scion,A Fixture of Fate
Act 4,Petarus and Vanja,Cast_when_Damage_Taken_Support,Witch,The Eternal Nightmare
Act 4,Petarus and Vanja,Cast_when_Damage_Taken_Support,Shadow,The Eternal Nightmare
Act 4,Petarus and Vanja,Cast_when_Damage_Taken_Support,Ranger,The Eternal Nightmare
Act 4,Petarus and Vanja,Cast_when_Damage_Taken_Support,Duelist,The Eternal Nightmare
Act 4,Petarus and Vanja,Cast_when_Damage_Taken_Support,Marauder,The Eternal Nightmare
Act 4,Petarus and Vanja,Cast_when_Damage_Taken_Support,Templar,The Eternal Nightmare
Act 4,Petarus and Vanja,Cast_when_Damage_Taken_Support,Scion,The Eternal Nightmare
Act 2,Yeena,Faster_Casting_Support,Witch,Sharp and Cruel
Act 2,Yeena,Faster_Casting_Support,Shadow,Sharp and Cruel
Act 3,Siosa,Faster_Casting_Support,Ranger,A Fixture of Fate
Act 3,Siosa,Faster_Casting_Support,Duelist,A Fixture of Fate
Act 3,Siosa,Faster_Casting_Support,Marauder,A Fixture of Fate
Act 2,Yeena,Faster_Casting_Support,Templar,Sharp and Cruel
Act 2,Yeena,Faster_Casting_Support,Scion,Sharp and Cruel
Act 3,Clarissa,Mana_Leech_Support,Witch,A Fixture of Fate
Act 3,Clarissa,Mana_Leech_Support,Shadow,A Fixture of Fate
Act 3,Clarissa,Mana_Leech_Support,Ranger,A Fixture of Fate
Act 3,Clarissa,Mana_Leech_Support,Duelist,A Fixture of Fate
Act 3,Siosa,Mana_Leech_Support,Marauder,A Fixture of Fate
Act 3,Siosa,Mana_Leech_Support,Templar,A Fixture of Fate
Act 3,Clarissa,Mana_Leech_Support,Scion,A Fixture of Fate
Act 2,Yeena,Cold_to_Fire_Support,Witch,Sharp and Cruel
Act 2,Yeena,Cold_to_Fire_Support,Shadow,Sharp and Cruel
Act 3,Siosa,Cold_to_Fire_Support,Ranger,A Fixture of Fate
Act 3,Siosa,Cold_to_Fire_Support,Duelist,A Fixture of Fate
Act 3,Siosa,Cold_to_Fire_Support,Marauder,A Fixture of Fate
Act 2,Yeena,Cold_to_Fire_Support,Templar,Sharp and Cruel
Act 2,Yeena,Cold_to_Fire_Support,Scion,Sharp and Cruel
Act 1,Nessa,Blastchain_Mine_Support,Witch,The Caged Brute
Act 1,Nessa,Blastchain_Mine_Support,Shadow,The Caged Brute
Act 1,Nessa,Blastchain_Mine_Support,Ranger,The Caged Brute
Act 3,Siosa,Blastchain_Mine_Support,Duelist,A Fixture of Fate
Act 3,Siosa,Blastchain_Mine_Support,Marauder,A Fixture of Fate
Act 1,Nessa,Blastchain_Mine_Support,Templar,The Caged Brute
Act 1,Nessa,Blastchain_Mine_Support,Scion,The Caged Brute
Act 3,Siosa,Molten_Shell,Witch,A Fixture of Fate
Act 3,Siosa,Molten_Shell,Shadow,A Fixture of Fate
Act 3,Siosa,Molten_Shell,Ranger,A Fixture of Fate
Act 1,Nessa,Molten_Shell,Duelist,Breaking Some Eggs
Act 1,Nessa,Molten_Shell,Marauder,Breaking Some Eggs
Act 1,Nessa,Molten_Shell,Templar,Breaking Some Eggs
Act 1,Nessa,Molten_Shell,Scion,Breaking Some Eggs
Act 3,Siosa,Slower_Projectiles_Support,Witch,A Fixture of Fate
Act 3,Clarissa,Slower_Projectiles_Support,Shadow,A Fixture of Fate
Act 3,Clarissa,Slower_Projectiles_Support,Ranger,A Fixture of Fate
Act 3,Clarissa,Slower_Projectiles_Support,Duelist,A Fixture of Fate
Act 3,Siosa,Slower_Projectiles_Support,Marauder,A Fixture of Fate
Act 3,Siosa,Slower_Projectiles_Support,Templar,A Fixture of Fate
Act 3,Clarissa,Slower_Projectiles_Support,Scion,A Fixture of Fate
Act 3,Clarissa,Spellslinger,Witch,Lost in Love
Act 3,Clarissa,Spellslinger,Shadow,Lost in Love
Act 3,Siosa,Spellslinger,Ranger,A Fixture of Fate
Act 3,Siosa,Spellslinger,Duelist,A Fixture of Fate
Act 3,Siosa,Spellslinger,Marauder,A Fixture of Fate
Act 3,Clarissa,Spellslinger,Templar,Lost in Love
Act 3,Clarissa,Spellslinger,Scion,Lost in Love
Act 3,Siosa,Leap_Slam,Witch,A Fixture of Fate
Act 3,Siosa,Leap_Slam,Shadow,A Fixture of Fate
Act 1,Nessa,Leap_Slam,Ranger,The Caged Brute
Act 1,Nessa,Leap_Slam,Duelist,The Caged Brute
Act 1,Nessa,Leap_Slam,Marauder,The Caged Brute
Act 1,Nessa,Leap_Slam,Templar,The Caged Brute
Act 1,Nessa,Leap_Slam,Scion,The Caged Brute
Act 4,Petarus and Vanja,Ignite_Proliferation_Support,Witch,The Eternal Nightmare
Act 6,Lilly Roth,Ignite_Proliferation_Support,Shadow,Fallen from Grace
Act 6,Lilly Roth,Ignite_Proliferation_Support,Ranger,Fallen from Grace
Act 6,Lilly Roth,Ignite_Proliferation_Support,Duelist,Fallen from Grace
Act 6,Lilly Roth,Ignite_Proliferation_Support,Marauder,Fallen from Grace
Act 4,Petarus and Vanja,Ignite_Proliferation_Support,Templar,The Eternal Nightmare
Act 4,Petarus and Vanja,Ignite_Proliferation_Support,Scion,The Eternal Nightmare
Act 3,Siosa,Added_Chaos_Damage_Support,Witch,A Fixture of Fate
Act 3,Siosa,Added_Chaos_Damage_Support,Shadow,A Fixture of Fate
Act 3,Siosa,Added_Chaos_Damage_Support,Ranger,A Fixture of Fate
Act 3,Siosa,Added_Chaos_Damage_Support,Duelist,A Fixture of Fate
Act 3,Siosa,Added_Chaos_Damage_Support,Marauder,A Fixture of Fate
Act 3,Siosa,Added_Chaos_Damage_Support,Templar,A Fixture of Fate
Act 3,Siosa,Added_Chaos_Damage_Support,Scion,A Fixture of Fate
